a 	set(['https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Aaron_Hernandez', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Acacia', 'https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/Aizanoi', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/Baldock', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season'])
respiratori 	set(['https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/B%C3%BClent_Ecevit'])
respond 	set(['https://en.wikipedia.org/wiki/1970_Philadelphia_Phillies_season', 'https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/1999_Ryder_Cup', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Abu_Talib_ibn_Abd_al-Muttalib', 'https://en.wikipedia.org/wiki/1896', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/2009_International_Bowl', 'https://en.wikipedia.org/wiki/Allan_Francovich', 'https://en.wikipedia.org/wiki/Armenian_Assembly_of_America'])
respons 	set(['https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Abolhassan_Banisadr', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/Ari_Gold_(Entourage)', 'https://en.wikipedia.org/wiki/Aikido', 'https://en.wikipedia.org/wiki/1993_Bishopsgate_bombing', 'https://en.wikipedia.org/wiki/B%C3%BClent_Ecevit', 'https://en.wikipedia.org/wiki/2017_Aleppo_suicide_car_bombing', 'https://en.wikipedia.org/wiki/American_Crime_(TV_series)', 'https://en.wikipedia.org/wiki/American_Association_(19th_century)', 'https://en.wikipedia.org/wiki/April_23', 'https://en.wikipedia.org/wiki/Alternative_Energy_Development_Board', 'https://en.wikipedia.org/wiki/August_29', 'https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/1896', 'https://en.wikipedia.org/wiki/Adiaphora', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Allan_Francovich', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/Abu_Talib_ibn_Abd_al-Muttalib', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/2009_International_Bowl', 'https://en.wikipedia.org/wiki/1999_Ryder_Cup', 'https://en.wikipedia.org/wiki/1933'])
responsa 	set(['https://en.wikipedia.org/wiki/Aleppo_Codex'])
responsionum 	set(['https://en.wikipedia.org/wiki/Augustine_of_Canterbury'])
rest 	set(['https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/Aaron_Hernandez', 'https://en.wikipedia.org/wiki/%C3%87anakkale', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/Ancient_Egyptian_royal_titulary#Throne_name_.28praenomen.29', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Aikido', 'https://en.wikipedia.org/wiki/Alan_Dale', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Alex_(Lost)', 'https://en.wikipedia.org/wiki/Akan_religion', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/1928_Republican_National_Convention', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season'])
restart 	set(['https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike'])
restaur 	set(['https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/', 'https://en.wikipedia.org/wiki/Ari_Gold_(Entourage)', 'https://en.wikipedia.org/wiki/Aaron_Hernandez'])
restaurateur 	set(['https://en.wikipedia.org/wiki/1874'])
restitut 	set(['https://en.wikipedia.org/wiki/Armenian_Genocide'])
restor 	set(['https://en.wikipedia.org/wiki/1863', 'https://en.wikipedia.org/wiki/Aizanoi', 'https://en.wikipedia.org/wiki/1874', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Antoine-Jean_Gros', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/2009_International_Bowl', 'https://en.wikipedia.org/wiki/1999_Ryder_Cup'])
restrain 	set(['https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike'])
restrengthen 	set(['https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season'])
restrict 	set(['https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Abolhassan_Banisadr', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/1896', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/American_Association_(19th_century)', 'https://en.wikipedia.org/wiki/April_25', 'https://en.wikipedia.org/wiki/1928_Republican_National_Convention', 'https://en.wikipedia.org/wiki/Absolute_monarchy'])
restructur 	set(['https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company'])
result 	set(['https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Ali-Illahism', 'https://en.wikipedia.org/wiki/1993', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/Ari_Gold_(Entourage)', 'https://en.wikipedia.org/wiki/Andjar_Asmara', 'https://en.wikipedia.org/wiki/1993_Bishopsgate_bombing', 'https://en.wikipedia.org/wiki/Alex_(Lost)', 'https://en.wikipedia.org/wiki/1982%E2%80%9383_Football_League', 'https://en.wikipedia.org/wiki/Aleppo_Codex', 'https://en.wikipedia.org/wiki/1987_World_Championships_in_Athletics', 'https://en.wikipedia.org/wiki/1951_Giro_d%27Italia', 'https://en.wikipedia.org/wiki/Aaron_Hernandez', 'https://en.wikipedia.org/wiki/American_Crime_(TV_series)', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/Ameristar_Casinos', 'https://en.wikipedia.org/wiki/Acacia', 'https://en.wikipedia.org/wiki/2009_National_League_Championship_Series', 'https://en.wikipedia.org/wiki/Anna_of_East_Anglia', 'https://en.wikipedia.org/wiki/Baldock', 'https://en.wikipedia.org/wiki/Aizanoi', 'https://en.wikipedia.org/wiki/1870', 'https://en.wikipedia.org/wiki/1874', 'https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Abstentionism', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/1947_Giro_d%27Italia', 'https://en.wikipedia.org/wiki/Aikido', 'https://en.wikipedia.org/wiki/2012#Deaths', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/Banu_Nadir', 'https://en.wikipedia.org/wiki/A_Song_Flung_Up_to_Heaven', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/1999_Ryder_Cup', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/April_24', 'https://en.wikipedia.org/wiki/1933_NCAA_Men%27s_Basketball_All-Americans', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/2009_International_Bowl', 'https://en.wikipedia.org/wiki/1928_Republican_National_Convention', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1933'])
resum 	set(['https://en.wikipedia.org/wiki/1993', 'https://en.wikipedia.org/wiki/2017_Aleppo_suicide_car_bombing', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/1863', 'https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/A_Song_Flung_Up_to_Heaven', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Aizanoi', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/2009_International_Bowl', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season'])
resurg 	set(['https://en.wikipedia.org/wiki/Aleppo'])
resurrect 	set(['https://en.wikipedia.org/wiki/Abstentionism', 'https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/2009_International_Bowl', 'https://en.wikipedia.org/wiki/Ari_Gold_(Entourage)', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company'])
retail 	set(['https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/Baldock', 'https://en.wikipedia.org/wiki/Amazon.com'])
retain 	set(['https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/Absolute_monarchy', 'https://en.wikipedia.org/wiki/%C3%87anakkale', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Acacia', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/2009_National_League_Championship_Series', 'https://en.wikipedia.org/wiki/Abstentionism', 'https://en.wikipedia.org/wiki/2009_International_Bowl', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/1999_Ryder_Cup', 'https://en.wikipedia.org/wiki/Amedeo_Nazzari'])
retak 	set(['https://en.wikipedia.org/wiki/2017_Aleppo_suicide_car_bombing', 'https://en.wikipedia.org/wiki/Abolhassan_Banisadr'])
retali 	set(['https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Banu_Nadir', 'https://en.wikipedia.org/wiki/Alex_(Lost)', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/April_23'])
retel 	set(['https://en.wikipedia.org/wiki/Aaron#Islam'])
retent 	set(['https://en.wikipedia.org/wiki/Aikido', 'https://en.wikipedia.org/wiki/1928_Republican_National_Convention'])
rethink 	set(['https://en.wikipedia.org/wiki/American_Beauty_(1999_film)'])
retir 	set(['https://en.wikipedia.org/wiki/1989_Philadelphia_Phillies_season', 'https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/August_14', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/Aikido', 'https://en.wikipedia.org/wiki/Alan_Dale', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/2009_National_League_Championship_Series', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/1982%E2%80%9383_Football_League', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1933'])
retitl 	set(['https://en.wikipedia.org/wiki/American_Broadcasting_Company'])
retort 	set(['https://en.wikipedia.org/wiki/American_Beauty_(1999_film)'])
retract 	set(['https://en.wikipedia.org/wiki/Barry_Bonds'])
retreat 	set(['https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/April_25', 'https://en.wikipedia.org/wiki/Aleppo'])
retribut 	set(['https://en.wikipedia.org/wiki/1863', 'https://en.wikipedia.org/wiki/Aaron#Islam'])
retriev 	set(['https://en.wikipedia.org/wiki/B%C3%BClent_Ecevit', 'https://en.wikipedia.org/wiki/Absolute_monarchy', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/1999_Ryder_Cup', 'https://en.wikipedia.org/wiki/Aikido', 'https://en.wikipedia.org/wiki/A_Song_Flung_Up_to_Heaven', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/Baby_Boy_(Beyonc%C3%A9_song)', 'https://en.wikipedia.org/wiki/Alex_(Lost)', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/2017_Aleppo_suicide_car_bombing', 'https://en.wikipedia.org/wiki/Abolhassan_Banisadr', 'https://en.wikipedia.org/wiki/Aleppo_Codex', 'https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/Antoine-Jean_Gros', 'https://en.wikipedia.org/wiki/Aaron_Hernandez', 'https://en.wikipedia.org/wiki/American_Crime_(TV_series)', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/Ameristar_Casinos', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/American_Association_(19th_century)', 'https://en.wikipedia.org/wiki/2009_National_League_Championship_Series', 'https://en.wikipedia.org/wiki/Anna_of_East_Anglia', 'https://en.wikipedia.org/wiki/Baldock', 'https://en.wikipedia.org/wiki/Aizanoi', 'https://en.wikipedia.org/wiki/April_23', 'https://en.wikipedia.org/wiki/Acacia', 'https://en.wikipedia.org/wiki/Alan_Dale', 'https://en.wikipedia.org/wiki/2017_Masters_Tournament', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Abstentionism', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/Arnold_Arre', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/Andjar_Asmara', 'https://en.wikipedia.org/wiki/2012#Deaths', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/1896', 'https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/1928_Republican_National_Convention', 'https://en.wikipedia.org/wiki/Assistant_Secretary_of_the_Army_(Financial_Management_and_Comptroller)', 'https://en.wikipedia.org/wiki/1993_Bishopsgate_bombing', 'https://en.wikipedia.org/wiki/Ali-Illahism', 'https://en.wikipedia.org/wiki/Abu_Talib_ibn_Abd_al-Muttalib', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/2009_International_Bowl', 'https://en.wikipedia.org/wiki/Allan_Francovich', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1915'])
retrosheet 	set(['https://en.wikipedia.org/wiki/American_Association_(19th_century)'])
retrospect 	set(['https://en.wikipedia.org/wiki/American_Beauty_(1999_film)'])
rettman 	set(['https://en.wikipedia.org/wiki/Armenian_Genocide'])
return 	set(['https://en.wikipedia.org/wiki/1863', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Abolhassan_Banisadr', 'https://en.wikipedia.org/wiki/Ari_Gold_(Entourage)', 'https://en.wikipedia.org/wiki/Andjar_Asmara', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/Alex_(Lost)', 'https://en.wikipedia.org/wiki/2017_Aleppo_suicide_car_bombing', 'https://en.wikipedia.org/wiki/Andr%C3%A9s_de_Urdaneta', 'https://en.wikipedia.org/wiki/Amedeo_Nazzari', 'https://en.wikipedia.org/wiki/Aleppo_Codex', 'https://en.wikipedia.org/wiki/Antoine-Jean_Gros', 'https://en.wikipedia.org/wiki/American_Crime_(TV_series)', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/American_Association_(19th_century)', 'https://en.wikipedia.org/wiki/Anna_of_East_Anglia', 'https://en.wikipedia.org/wiki/April_25', 'https://en.wikipedia.org/wiki/August_29', 'https://en.wikipedia.org/wiki/Archduke_Joseph_August_of_Austria', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Abstentionism', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/Aikido', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/Alan_Dale', 'https://en.wikipedia.org/wiki/A_Song_Flung_Up_to_Heaven', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/Alistair_Brownlee', 'https://en.wikipedia.org/wiki/Abu_Talib_ibn_Abd_al-Muttalib', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/2009_International_Bowl'])
retvd 	set(['https://en.wikipedia.org/wiki/Antoine-Jean_Gros'])
retypif 	set(['https://en.wikipedia.org/wiki/Acacia'])
reul 	set(['https://en.wikipedia.org/wiki/2011_IIHF_World_Championship_rosters'])
reunif 	set(['https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/Absolute_monarchy'])
reunion 	set(['https://en.wikipedia.org/wiki/Alex_(Lost)'])
reunit 	set(['https://en.wikipedia.org/wiki/Alex_(Lost)', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company'])
reus 	set(['https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)'])
reuschel 	set(['https://en.wikipedia.org/wiki/1989_Philadelphia_Phillies_season'])
reuss 	set(['https://en.wikipedia.org/wiki/1970_Philadelphia_Phillies_season'])
reuter 	set(['https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/2012#Deaths', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/Ameristar_Casinos', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/1874', 'https://en.wikipedia.org/wiki/2017_Aleppo_suicide_car_bombing', 'https://en.wikipedia.org/wiki/Aaron_Hernandez'])
rev 	set(['https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/2009_International_Bowl'])
reveal 	set(['https://en.wikipedia.org/wiki/Aleppo_Codex', 'https://en.wikipedia.org/wiki/1987_World_Championships_in_Athletics', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Alex_(Lost)', 'https://en.wikipedia.org/wiki/American_Crime_(TV_series)', 'https://en.wikipedia.org/wiki/1870', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/Baby_Boy_(Beyonc%C3%A9_song)', 'https://en.wikipedia.org/wiki/Abu_Talib_ibn_Abd_al-Muttalib', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/Aizanoi', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/Aaron_Hernandez'])
revel 	set(['https://en.wikipedia.org/wiki/1870', 'https://en.wikipedia.org/wiki/American_Crime_(TV_series)', 'https://en.wikipedia.org/wiki/Banu_Nadir', 'https://en.wikipedia.org/wiki/Baby_Boy_(Beyonc%C3%A9_song)', 'https://en.wikipedia.org/wiki/Abu_Talib_ibn_Abd_al-Muttalib', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)'])
reveng 	set(['https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Ari_Gold_(Entourage)', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Arnold_Arre'])
revenu 	set(['https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Aleppo'])
rever 	set(['https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Absolute_monarchy', 'https://en.wikipedia.org/wiki/Ali-Illahism'])
reverend 	set(['https://en.wikipedia.org/wiki/2009_International_Bowl'])
revers 	set(['https://en.wikipedia.org/wiki/Aaron_Hernandez', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/Aikido', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Abstentionism', 'https://en.wikipedia.org/wiki/2009_International_Bowl', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season'])
revert 	set(['https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/Aaron_Hernandez', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company'])
review 	set(['https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/1874', 'https://en.wikipedia.org/wiki/American_Crime_(TV_series)', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/Ameristar_Casinos', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Acacia', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/Alan_Dale', 'https://en.wikipedia.org/wiki/A_Song_Flung_Up_to_Heaven', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/Baby_Boy_(Beyonc%C3%A9_song)', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/1928_Republican_National_Convention', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Abolhassan_Banisadr'])
revil 	set(['https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike'])
revis 	set(['https://en.wikipedia.org/wiki/Aleppo_Codex', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season'])
revisionist 	set(['https://en.wikipedia.org/wiki/Absolute_monarchy', 'https://en.wikipedia.org/wiki/Allan_Francovich'])
revisit 	set(['https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification'])
revitalis 	set(['https://en.wikipedia.org/wiki/Andjar_Asmara', 'https://en.wikipedia.org/wiki/Alan_Dale'])
reviv 	set(['https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/Akan_religion', 'https://en.wikipedia.org/wiki/Ari_Gold_(Entourage)', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Aikido', 'https://en.wikipedia.org/wiki/Alan_Dale', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/1982%E2%80%9383_Football_League', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)'])
revok 	set(['https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack'])
revolt 	set(['https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Absolute_monarchy', 'https://en.wikipedia.org/wiki/Aleppo'])
